file,population_size,generations,final_fitness,p_mutation,p_crossover,elite_percentage,tournament_size,max_depth,mean_stats,best_gen_stats,stds,std_last_gen,grammar
synth1/synth1-train.csv,25,20,13.56718497074474,0.3,0.7,0.1,2,5,"[[19.30846292170954, 35104.365708065925, 1594.7961577452043, 12.8, 6.4, 7.6, 19.30846292170954, 19.981301453040352, 19.644882187374954, 2.0, 12.1], [18.45236613596178, 1844.8637233189202, 128.30910652701323, 10.9, 8.1, 10.0, 18.45236613596178, 19.439983737755394, 18.946174936858583, 2.0, 15.4], [17.920811574220313, 44217.28397310111, 2718.2416352658693, 13.0, 8.0, 11.4, 17.920811574220313, 19.394469762041957, 18.65764066813113, 2.0, 15.1], [17.710948723411576, 1419.755635543192, 102.33137162206272, 9.6, 9.2, 13.1, 17.710948723411576, 18.35327167923046, 18.032110201321018, 2.0, 16.4], [17.662243111228218, 1651.6817084608065, 90.89675849407953, 9.0, 11.0, 15.1, 17.662243111228218, 18.143408828421723, 17.90282596982497, 2.0, 18.0], [17.534430050837646, 525.5040651763813, 49.5869033167382, 7.4, 11.4, 15.7, 17.534430050837646, 17.718436499830254, 17.626433275333948, 2.0, 15.7], [17.492909136776518, 30696.969444696984, 1258.2691652628869, 7.3, 10.7, 15.8, 17.492909136776518, 17.586702782945583, 17.53980595986105, 2.0, 16.6], [17.15698724057537, 6647.2735526084925, 290.3407836001093, 9.0, 10.4, 15.7, 17.15698724057537, 17.528869183895047, 17.342928212235208, 2.0, 19.6], [16.98627671468621, 307.6350923275428, 39.56353257799235, 9.6, 10.0, 15.3, 16.98627671468621, 17.528869183895047, 17.25757294929063, 2.0, 17.0], [16.877743765598964, 5703.699021596236, 262.46138982055425, 8.1, 11.5, 14.4, 16.877743765598964, 17.525288918159944, 17.201516341879458, 2.0, 15.7], [16.877743765598964, 122.08764049951347, 26.239967262802605, 5.9, 12.1, 16.4, 16.877743765598964, 17.22114199161125, 17.04944287860511, 2.0, 18.5], [16.86930211906017, 1729.5116646185913, 95.97659239334547, 8.2, 11.0, 16.7, 16.86930211906017, 17.192947287693897, 17.031124703377035, 2.0, 19.9], [16.86930211906017, 149.90507690580012, 26.83215228095109, 7.3, 12.3, 17.9, 16.86930211906017, 17.15698724057537, 17.013144679817767, 2.0, 20.1], [16.86930211906017, 1163.021596900824, 67.40760583541677, 6.9, 11.9, 18.0, 16.86930211906017, 17.14854559403657, 17.00892385654837, 2.0, 19.2], [16.86930211906017, 9931.57518483252, 416.49643675890655, 7.2, 12.4, 19.1, 16.86930211906017, 17.14854559403657, 17.00892385654837, 2.0, 20.0], [16.85629941496995, 520.4807161561013, 48.70500978906572, 5.9, 13.1, 16.8, 16.85629941496995, 17.14854559403657, 17.00242250450326, 2.0, 17.7], [16.85629941496995, 262.9951955317373, 32.676680482199664, 6.6, 11.6, 17.2, 16.85629941496995, 17.113288300610915, 16.984793857790436, 2.0, 19.6], [16.68436491497625, 182.90316057030591, 29.927046289890654, 7.3, 12.7, 17.3, 16.68436491497625, 17.113288300610915, 16.898826607793588, 2.0, 19.4], [16.67123347372283, 574.4653287004841, 41.884346381402274, 6.6, 12.2, 17.4, 16.67123347372283, 17.10690295257658, 16.889068213149706, 2.0, 20.8], [16.585931577823096, 239.01585858174553, 28.684568689399253, 7.4, 11.6, 17.4, 16.585931577823096, 16.941353800617215, 16.76364268922016, 2.0, 20.2]]","[[19.284221438703668, 4488.988827073182, 431.02710802718525, 15.0, 1.0, 6.0, 19.284221438703668, 19.284221438703668, 19.284221438703668, 2.0, 14.0], [18.882730588159433, 1415.2922196330394, 141.26970897387275, 14.0, 4.0, 7.0, 18.882730588159433, 19.284221438703668, 19.08347601343155, 2.0, 13.0], [13.567184970744743, 22.6028371627273, 20.46987594327823, 3.0, 17.0, 10.0, 13.567184970744743, 18.882730588159433, 16.224957779452087, 2.0, 16.0], [13.567184970744743, 188.0978674026638, 29.680287506817628, 11.0, 9.0, 14.0, 13.567184970744743, 13.567184970744743, 13.567184970744743, 2.0, 19.0], [13.567184970744743, 21.749203803214744, 19.820003703200726, 6.0, 14.0, 16.0, 13.567184970744743, 13.567184970744743, 13.567184970744743, 2.0, 15.0], [13.567184970744743, 62.99890102580122, 22.413175607683392, 4.0, 10.0, 21.0, 13.567184970744743, 13.567184970744743, 13.567184970744743, 2.0, 22.0], [13.567184970744743, 217.95741349407268, 28.74959951178291, 4.0, 10.0, 18.0, 13.567184970744743, 13.567184970744743, 13.567184970744743, 2.0, 21.0], [13.567184970744743, 894.3639561851411, 57.59315755907024, 10.0, 10.0, 15.0, 13.567184970744743, 13.567184970744743, 13.567184970744743, 2.0, 20.0], [13.567184970744743, 22.65338660387767, 19.92051106381068, 12.0, 8.0, 15.0, 13.567184970744743, 13.567184970744743, 13.567184970744743, 2.0, 9.0], [13.56718497074474, 18305.55754642763, 749.243719713412, 14.0, 6.0, 9.0, 13.56718497074474, 13.567184970744743, 13.56718497074474, 2.0, 13.0], [13.56718497074474, 368.15633122332315, 29.369212513133043, 8.0, 12.0, 16.0, 13.56718497074474, 13.567184970744743, 13.56718497074474, 2.0, 23.0], [13.56718497074474, 23.45542129109381, 16.100608152658346, 8.0, 12.0, 17.0, 13.56718497074474, 13.567184970744743, 13.56718497074474, 2.0, 25.0], [13.56718497074474, 694.1093519848574, 47.07886058071949, 9.0, 11.0, 15.0, 13.56718497074474, 13.567184970744743, 13.56718497074474, 2.0, 23.0], [13.56718497074474, 8294.19009081688, 360.99526633105023, 14.0, 4.0, 18.0, 13.56718497074474, 13.56718497074474, 13.56718497074474, 2.0, 14.0], [13.56718497074474, 98113.1708557235, 3942.098313314131, 9.0, 9.0, 17.0, 13.56718497074474, 13.56718497074474, 13.56718497074474, 2.0, 21.0], [13.56718497074474, 287.7753005729171, 26.532644507220642, 7.0, 15.0, 15.0, 13.56718497074474, 13.56718497074474, 13.56718497074474, 2.0, 13.0], [13.56718497074474, 22.65338660387767, 16.488707285249976, 15.0, 3.0, 15.0, 13.56718497074474, 13.56718497074474, 13.56718497074474, 2.0, 16.0], [13.56718497074474, 21.749203803214744, 15.435787910509848, 2.0, 20.0, 16.0, 13.56718497074474, 13.56718497074474, 13.56718497074474, 2.0, 14.0], [13.56718497074474, 19.99847754968561, 13.824436673902376, 0.0, 18.0, 22.0, 13.56718497074474, 13.56718497074474, 13.56718497074474, 2.0, 24.0], [13.56718497074474, 529.8297201819737, 40.279652441594024, 6.0, 12.0, 19.0, 13.56718497074474, 13.56718497074474, 13.56718497074474, 2.0, 20.0]]","[[1.0238415326710208, 78051.94196806825, 3109.5361871803793, 3.026549190084311, 3.0397368307141326, 2.65329983228432, 1.0238415326710208, 0.700480179087937, 0.7641503704532586, 0.0, 3.014962686336267], [1.6455719696631401, 2415.248211735614, 108.38330192159736, 2.507987240796891, 2.7367864366808017, 3.0983866769659336, 1.6455719696631401, 0.6151723482750189, 0.9857253459726673, 0.0, 2.3748684174075834], [2.1893686306240094, 130206.36740117418, 7934.35168891534, 4.1952353926806065, 4.0743097574926725, 3.903844259188627, 2.1893686306240094, 0.6408461577523482, 1.2756519797894075, 0.0, 4.39203825119955], [2.099025964274037, 2097.763013630886, 122.48179684054467, 4.294182110716778, 4.28485705712571, 3.8845849199110063, 2.099025964274037, 1.812648619441052, 1.8879865483381695, 0.0, 4.294182110716778], [2.044602402773191, 3292.867339558096, 134.88371383739195, 2.9664793948382653, 2.280350850198276, 2.4269322199023193, 2.044602402773191, 1.7549315190327517, 1.8312821706210487, 0.0, 4.242640687119285], [1.940499023014238, 581.3247459745304, 32.00193570105827, 2.973213749463701, 3.5832945734337835, 2.9342801502242417, 1.940499023014238, 2.07199803408898, 2.002802801743386, 0.0, 5.496362433464518], [1.9133801877400882, 91242.71648178415, 3651.0571759634636, 4.539823785126467, 4.796873982084582, 2.638181191654584, 1.9133801877400882, 1.9758777778754684, 1.9424631411084372, 0.0, 4.903060268852506], [2.1172137786581096, 18319.587106286817, 731.7545715832313, 3.847076812334269, 4.2, 2.934280150224242, 2.1172137786581096, 1.9333515699630306, 1.9769369463584765, 0.0, 2.690724809414742], [2.1609481392186973, 332.4029158151582, 27.81959312374884, 4.6946778377222005, 4.626013402488151, 4.243819034784589, 2.1609481392186973, 1.9333515699630306, 1.9919847942815798, 0.0, 5.830951894845301], [2.089032313378366, 9111.476260565061, 384.01033849127674, 5.068530358989674, 4.588027898781785, 3.4698703145794947, 2.089032313378366, 1.9312005581507132, 1.952648770871853, 0.0, 4.980963762164909], [2.089032313378366, 158.3950640068618, 11.503632906781206, 3.1448370387032774, 3.014962686336267, 3.3226495451672298, 2.089032313378366, 2.15689168318574, 2.1047744719002046, 0.0, 5.220153254455275], [2.083501266049428, 4784.754119233033, 203.15991555143063, 3.994996871087636, 4.266145801540309, 2.72213151776324, 2.083501266049428, 2.14092930037707, 2.0935017956850075, 0.0, 4.504442251822082], [2.083501266049428, 218.06146615273522, 11.645631832359333, 4.754997371187496, 4.670117771534247, 2.3853720883753122, 2.083501266049428, 2.1172137786581096, 2.0808639244702984, 0.0, 4.3], [2.083501266049428, 2459.065462416796, 101.48592279605136, 3.6728735344413916, 5.088221693283421, 2.04939015319192, 2.083501266049428, 2.1128725123060272, 2.0784115105786642, 0.0, 2.9933259094191533], [2.083501266049428, 29394.744452567782, 1175.2330390580862, 4.261455150532504, 4.498888751680798, 2.0223748416156684, 2.083501266049428, 2.1128725123060272, 2.0784115105786642, 0.0, 5.9497899122574065], [2.0701625528719383, 443.5885292318344, 27.480879300243448, 3.9610604640676716, 4.011234224026316, 3.280243893371345, 2.0701625528719383, 2.1128725123060272, 2.0720828154490163, 0.0, 3.6069377593742864], [2.0701625528719383, 315.7380505254725, 18.406133894831246, 4.004996878900157, 3.9293765408777004, 3.919183588453085, 2.0701625528719383, 2.0864162110018705, 2.061349662980292, 0.0, 3.2924155266308657], [2.022416566269245, 298.6398790599167, 21.503668348626054, 4.172529209005013, 5.119570294468081, 4.337049688440288, 2.022416566269245, 2.0864162110018705, 2.026583241394883, 0.0, 4.079215610874227], [2.008478344638781, 1265.2329122008277, 50.08269431357801, 5.102940328869229, 4.935585071701227, 5.4808758424178885, 2.008478344638781, 2.0831811632800172, 2.019558838785399, 0.0, 3.627671429443411], [2.0328019631071994, 269.2688891732707, 9.887756686355003, 3.1048349392520045, 3.555277766926235, 2.8000000000000003, 2.0328019631071994, 2.0606064371567077, 2.028657014991256, 0.0, 2.85657137141714]]","[2.0328019631071994, 269.2688891732707, 9.887756686355003, 3.1048349392520045, 3.555277766926235, 2.8000000000000003, 2.0328019631071994, 2.0606064371567077, 2.028657014991256, 0.0, 2.85657137141714]","{""<start>"": [[""<expr>""]], ""<expr>"": [[""<var>""], [""<number>""], [""("", ""<op>"", ""<expr1>"", ""<expr1>"", "")""], [""("", ""<uop>"", ""<expr1>"", "")""]], ""<number>"": [[""<integer>""]], ""<integer>"": [[""("", ""<digit>"", "")""], [""("", ""<non-zero-digit>"", ""<digit>"", "")""], [""("", ""<non-zero-digit>"", ""<digit>"", ""<digit>"", "")""]], ""<digit>"": [[""0""], [""<non-zero-digit>""]], ""<non-zero-digit>"": [[""1""], [""2""], [""3""], [""4""], [""5""], [""6""], [""7""], [""8""], [""9""]], ""<op>"": [[""'+'""], [""'-'""], [""'*'""], [""'/'""]], ""<uop>"": [[""'abs'""]], ""<var>"": [[""x""], [""y""]], ""<expr1>"": [[""<var>""], [""<number>""], [""("", ""<op>"", ""<expr2>"", ""<expr2>"", "")""], [""("", ""<uop>"", ""<expr2>"", "")""]], ""<expr2>"": [[""<var>""], [""<number>""], [""("", ""<op>"", ""<expr3>"", ""<expr3>"", "")""], [""("", ""<uop>"", ""<expr3>"", "")""]], ""<expr3>"": [[""<var>""], [""<number>""], [""("", ""<op>"", ""<expr4>"", ""<expr4>"", "")""], [""("", ""<uop>"", ""<expr4>"", "")""]], ""<expr4>"": [[""<var>""], [""<number>""]]}"
synth1/synth1-train.csv,100,150,8.99863884642306,0.05,0.95,0.1,2,5,"[[19.30846292170954, 35104.365708065925, 1594.7961577452043, 12.8, 6.4, 7.6, 19.30846292170954, 19.981301453040352, 19.644882187374954, 2.0, 12.1], [18.45236613596178, 1844.8637233189202, 128.30910652701323, 10.9, 8.1, 10.0, 18.45236613596178, 19.439983737755394, 18.946174936858583, 2.0, 15.4], [17.920811574220313, 44217.28397310111, 2718.2416352658693, 13.0, 8.0, 11.4, 17.920811574220313, 19.394469762041957, 18.65764066813113, 2.0, 15.1], [17.710948723411576, 1419.755635543192, 102.33137162206272, 9.6, 9.2, 13.1, 17.710948723411576, 18.35327167923046, 18.032110201321018, 2.0, 16.4], [17.662243111228218, 1651.6817084608065, 90.89675849407953, 9.0, 11.0, 15.1, 17.662243111228218, 18.143408828421723, 17.90282596982497, 2.0, 18.0], [17.534430050837646, 525.5040651763813, 49.5869033167382, 7.4, 11.4, 15.7, 17.534430050837646, 17.718436499830254, 17.626433275333948, 2.0, 15.7], [17.492909136776518, 30696.969444696984, 1258.2691652628869, 7.3, 10.7, 15.8, 17.492909136776518, 17.586702782945583, 17.53980595986105, 2.0, 16.6], [17.15698724057537, 6647.2735526084925, 290.3407836001093, 9.0, 10.4, 15.7, 17.15698724057537, 17.528869183895047, 17.342928212235208, 2.0, 19.6], [16.98627671468621, 307.6350923275428, 39.56353257799235, 9.6, 10.0, 15.3, 16.98627671468621, 17.528869183895047, 17.25757294929063, 2.0, 17.0], [16.877743765598964, 5703.699021596236, 262.46138982055425, 8.1, 11.5, 14.4, 16.877743765598964, 17.525288918159944, 17.201516341879458, 2.0, 15.7], [16.877743765598964, 122.08764049951347, 26.239967262802605, 5.9, 12.1, 16.4, 16.877743765598964, 17.22114199161125, 17.04944287860511, 2.0, 18.5], [16.86930211906017, 1729.5116646185913, 95.97659239334547, 8.2, 11.0, 16.7, 16.86930211906017, 17.192947287693897, 17.031124703377035, 2.0, 19.9], [16.86930211906017, 149.90507690580012, 26.83215228095109, 7.3, 12.3, 17.9, 16.86930211906017, 17.15698724057537, 17.013144679817767, 2.0, 20.1], [16.86930211906017, 1163.021596900824, 67.40760583541677, 6.9, 11.9, 18.0, 16.86930211906017, 17.14854559403657, 17.00892385654837, 2.0, 19.2], [16.86930211906017, 9931.57518483252, 416.49643675890655, 7.2, 12.4, 19.1, 16.86930211906017, 17.14854559403657, 17.00892385654837, 2.0, 20.0], [16.85629941496995, 520.4807161561013, 48.70500978906572, 5.9, 13.1, 16.8, 16.85629941496995, 17.14854559403657, 17.00242250450326, 2.0, 17.7], [16.85629941496995, 262.9951955317373, 32.676680482199664, 6.6, 11.6, 17.2, 16.85629941496995, 17.113288300610915, 16.984793857790436, 2.0, 19.6], [16.68436491497625, 182.90316057030591, 29.927046289890654, 7.3, 12.7, 17.3, 16.68436491497625, 17.113288300610915, 16.898826607793588, 2.0, 19.4], [16.67123347372283, 574.4653287004841, 41.884346381402274, 6.6, 12.2, 17.4, 16.67123347372283, 17.10690295257658, 16.889068213149706, 2.0, 20.8], [16.585931577823096, 239.01585858174553, 28.684568689399253, 7.4, 11.6, 17.4, 16.585931577823096, 16.941353800617215, 16.76364268922016, 2.0, 20.2]]","[[19.284221438703668, 4488.988827073182, 431.02710802718525, 15.0, 1.0, 6.0, 19.284221438703668, 19.284221438703668, 19.284221438703668, 2.0, 14.0], [18.882730588159433, 1415.2922196330394, 141.26970897387275, 14.0, 4.0, 7.0, 18.882730588159433, 19.284221438703668, 19.08347601343155, 2.0, 13.0], [13.567184970744743, 22.6028371627273, 20.46987594327823, 3.0, 17.0, 10.0, 13.567184970744743, 18.882730588159433, 16.224957779452087, 2.0, 16.0], [13.567184970744743, 188.0978674026638, 29.680287506817628, 11.0, 9.0, 14.0, 13.567184970744743, 13.567184970744743, 13.567184970744743, 2.0, 19.0], [13.567184970744743, 21.749203803214744, 19.820003703200726, 6.0, 14.0, 16.0, 13.567184970744743, 13.567184970744743, 13.567184970744743, 2.0, 15.0], [13.567184970744743, 62.99890102580122, 22.413175607683392, 4.0, 10.0, 21.0, 13.567184970744743, 13.567184970744743, 13.567184970744743, 2.0, 22.0], [13.567184970744743, 217.95741349407268, 28.74959951178291, 4.0, 10.0, 18.0, 13.567184970744743, 13.567184970744743, 13.567184970744743, 2.0, 21.0], [13.567184970744743, 894.3639561851411, 57.59315755907024, 10.0, 10.0, 15.0, 13.567184970744743, 13.567184970744743, 13.567184970744743, 2.0, 20.0], [13.567184970744743, 22.65338660387767, 19.92051106381068, 12.0, 8.0, 15.0, 13.567184970744743, 13.567184970744743, 13.567184970744743, 2.0, 9.0], [13.56718497074474, 18305.55754642763, 749.243719713412, 14.0, 6.0, 9.0, 13.56718497074474, 13.567184970744743, 13.56718497074474, 2.0, 13.0], [13.56718497074474, 368.15633122332315, 29.369212513133043, 8.0, 12.0, 16.0, 13.56718497074474, 13.567184970744743, 13.56718497074474, 2.0, 23.0], [13.56718497074474, 23.45542129109381, 16.100608152658346, 8.0, 12.0, 17.0, 13.56718497074474, 13.567184970744743, 13.56718497074474, 2.0, 25.0], [13.56718497074474, 694.1093519848574, 47.07886058071949, 9.0, 11.0, 15.0, 13.56718497074474, 13.567184970744743, 13.56718497074474, 2.0, 23.0], [13.56718497074474, 8294.19009081688, 360.99526633105023, 14.0, 4.0, 18.0, 13.56718497074474, 13.56718497074474, 13.56718497074474, 2.0, 14.0], [13.56718497074474, 98113.1708557235, 3942.098313314131, 9.0, 9.0, 17.0, 13.56718497074474, 13.56718497074474, 13.56718497074474, 2.0, 21.0], [13.56718497074474, 287.7753005729171, 26.532644507220642, 7.0, 15.0, 15.0, 13.56718497074474, 13.56718497074474, 13.56718497074474, 2.0, 13.0], [13.56718497074474, 22.65338660387767, 16.488707285249976, 15.0, 3.0, 15.0, 13.56718497074474, 13.56718497074474, 13.56718497074474, 2.0, 16.0], [13.56718497074474, 21.749203803214744, 15.435787910509848, 2.0, 20.0, 16.0, 13.56718497074474, 13.56718497074474, 13.56718497074474, 2.0, 14.0], [13.56718497074474, 19.99847754968561, 13.824436673902376, 0.0, 18.0, 22.0, 13.56718497074474, 13.56718497074474, 13.56718497074474, 2.0, 24.0], [13.56718497074474, 529.8297201819737, 40.279652441594024, 6.0, 12.0, 19.0, 13.56718497074474, 13.56718497074474, 13.56718497074474, 2.0, 20.0]]","[[1.0238415326710208, 78051.94196806825, 3109.5361871803793, 3.026549190084311, 3.0397368307141326, 2.65329983228432, 1.0238415326710208, 0.700480179087937, 0.7641503704532586, 0.0, 3.014962686336267], [1.6455719696631401, 2415.248211735614, 108.38330192159736, 2.507987240796891, 2.7367864366808017, 3.0983866769659336, 1.6455719696631401, 0.6151723482750189, 0.9857253459726673, 0.0, 2.3748684174075834], [2.1893686306240094, 130206.36740117418, 7934.35168891534, 4.1952353926806065, 4.0743097574926725, 3.903844259188627, 2.1893686306240094, 0.6408461577523482, 1.2756519797894075, 0.0, 4.39203825119955], [2.099025964274037, 2097.763013630886, 122.48179684054467, 4.294182110716778, 4.28485705712571, 3.8845849199110063, 2.099025964274037, 1.812648619441052, 1.8879865483381695, 0.0, 4.294182110716778], [2.044602402773191, 3292.867339558096, 134.88371383739195, 2.9664793948382653, 2.280350850198276, 2.4269322199023193, 2.044602402773191, 1.7549315190327517, 1.8312821706210487, 0.0, 4.242640687119285], [1.940499023014238, 581.3247459745304, 32.00193570105827, 2.973213749463701, 3.5832945734337835, 2.9342801502242417, 1.940499023014238, 2.07199803408898, 2.002802801743386, 0.0, 5.496362433464518], [1.9133801877400882, 91242.71648178415, 3651.0571759634636, 4.539823785126467, 4.796873982084582, 2.638181191654584, 1.9133801877400882, 1.9758777778754684, 1.9424631411084372, 0.0, 4.903060268852506], [2.1172137786581096, 18319.587106286817, 731.7545715832313, 3.847076812334269, 4.2, 2.934280150224242, 2.1172137786581096, 1.9333515699630306, 1.9769369463584765, 0.0, 2.690724809414742], [2.1609481392186973, 332.4029158151582, 27.81959312374884, 4.6946778377222005, 4.626013402488151, 4.243819034784589, 2.1609481392186973, 1.9333515699630306, 1.9919847942815798, 0.0, 5.830951894845301], [2.089032313378366, 9111.476260565061, 384.01033849127674, 5.068530358989674, 4.588027898781785, 3.4698703145794947, 2.089032313378366, 1.9312005581507132, 1.952648770871853, 0.0, 4.980963762164909], [2.089032313378366, 158.3950640068618, 11.503632906781206, 3.1448370387032774, 3.014962686336267, 3.3226495451672298, 2.089032313378366, 2.15689168318574, 2.1047744719002046, 0.0, 5.220153254455275], [2.083501266049428, 4784.754119233033, 203.15991555143063, 3.994996871087636, 4.266145801540309, 2.72213151776324, 2.083501266049428, 2.14092930037707, 2.0935017956850075, 0.0, 4.504442251822082], [2.083501266049428, 218.06146615273522, 11.645631832359333, 4.754997371187496, 4.670117771534247, 2.3853720883753122, 2.083501266049428, 2.1172137786581096, 2.0808639244702984, 0.0, 4.3], [2.083501266049428, 2459.065462416796, 101.48592279605136, 3.6728735344413916, 5.088221693283421, 2.04939015319192, 2.083501266049428, 2.1128725123060272, 2.0784115105786642, 0.0, 2.9933259094191533], [2.083501266049428, 29394.744452567782, 1175.2330390580862, 4.261455150532504, 4.498888751680798, 2.0223748416156684, 2.083501266049428, 2.1128725123060272, 2.0784115105786642, 0.0, 5.9497899122574065], [2.0701625528719383, 443.5885292318344, 27.480879300243448, 3.9610604640676716, 4.011234224026316, 3.280243893371345, 2.0701625528719383, 2.1128725123060272, 2.0720828154490163, 0.0, 3.6069377593742864], [2.0701625528719383, 315.7380505254725, 18.406133894831246, 4.004996878900157, 3.9293765408777004, 3.919183588453085, 2.0701625528719383, 2.0864162110018705, 2.061349662980292, 0.0, 3.2924155266308657], [2.022416566269245, 298.6398790599167, 21.503668348626054, 4.172529209005013, 5.119570294468081, 4.337049688440288, 2.022416566269245, 2.0864162110018705, 2.026583241394883, 0.0, 4.079215610874227], [2.008478344638781, 1265.2329122008277, 50.08269431357801, 5.102940328869229, 4.935585071701227, 5.4808758424178885, 2.008478344638781, 2.0831811632800172, 2.019558838785399, 0.0, 3.627671429443411], [2.0328019631071994, 269.2688891732707, 9.887756686355003, 3.1048349392520045, 3.555277766926235, 2.8000000000000003, 2.0328019631071994, 2.0606064371567077, 2.028657014991256, 0.0, 2.85657137141714]]","[2.0328019631071994, 269.2688891732707, 9.887756686355003, 3.1048349392520045, 3.555277766926235, 2.8000000000000003, 2.0328019631071994, 2.0606064371567077, 2.028657014991256, 0.0, 2.85657137141714]","{""<start>"": [[""<expr>""]], ""<expr>"": [[""<var>""], [""<number>""], [""("", ""<op>"", ""<expr1>"", ""<expr1>"", "")""], [""("", ""<uop>"", ""<expr1>"", "")""]], ""<number>"": [[""<integer>""]], ""<integer>"": [[""("", ""<digit>"", "")""], [""("", ""<non-zero-digit>"", ""<digit>"", "")""], [""("", ""<non-zero-digit>"", ""<digit>"", ""<digit>"", "")""]], ""<digit>"": [[""0""], [""<non-zero-digit>""]], ""<non-zero-digit>"": [[""1""], [""2""], [""3""], [""4""], [""5""], [""6""], [""7""], [""8""], [""9""]], ""<op>"": [[""'+'""], [""'-'""], [""'*'""], [""'/'""]], ""<uop>"": [[""'abs'""]], ""<var>"": [[""x""], [""y""]], ""<expr1>"": [[""<var>""], [""<number>""], [""("", ""<op>"", ""<expr2>"", ""<expr2>"", "")""], [""("", ""<uop>"", ""<expr2>"", "")""]], ""<expr2>"": [[""<var>""], [""<number>""], [""("", ""<op>"", ""<expr3>"", ""<expr3>"", "")""], [""("", ""<uop>"", ""<expr3>"", "")""]], ""<expr3>"": [[""<var>""], [""<number>""], [""("", ""<op>"", ""<expr4>"", ""<expr4>"", "")""], [""("", ""<uop>"", ""<expr4>"", "")""]], ""<expr4>"": [[""<var>""], [""<number>""]]}"
